timestamp,trial,freq_hz,applied_keys,applied_values,lock_target,tuned_hz,pic_score,locked,free_run,line_rate,row_corr,luma_mean,luma_std,fps,mode,standard,lines,afc_hz,http_status,error,frame_path,video_freq_hz,stale,note
2026-09-11T12:15:59.277619+00:00,19,5472000000.0,video.afc_digital_max_hz,"{""video.afc_digital_max_hz"": 2500000.0}",5472100000.0,5472100000.0,0.105,False,True,15613.5,0.059,,,0.29,LOCK,?,288,0.0,200,,,5472100000.0,False,
2026-09-11T12:16:11.721516+00:00,20,5472000000.0,video.h_pll,"{""video.h_pll"": true}",5472100000.0,5472100000.0,0.09,False,True,15678.9,-0.01,,,0.26,LOCK,?,288,0.0,200,,,5472100000.0,False,
2026-09-11T12:16:26.106004+00:00,21,5472000000.0,video.h_phase_frac,"{""video.h_phase_frac"": 0.03}",5472100000.0,5472100000.0,0.102,False,True,16348.0,0.05,,,0.23,LOCK,?,288,0.0,200,,,5472100000.0,False,
2026-09-11T12:16:35.914001+00:00,22,5472000000.0,video.h_phase_frac,"{""video.h_phase_frac"": -0.03}",5472100000.0,5472100000.0,0.1,False,True,15502.7,0.04,143.20382486979167,50.45535132941683,0.21,LOCK,?,288,0.0,200,,/home/shaman/knob-sweep/frames/shot_20260911-151635_5472M.webp,5472100000.0,False,
2026-09-11T12:16:38.633086+00:00,23,5472000000.0,video.average,"{""video.average"": 0}",5472100000.0,5472100000.0,0.565,True,False,15573.0,0.284,143.20382486979167,50.45535132941683,0.3,LOCK,PAL,198,0.0,200,,/home/shaman/knob-sweep/frames/shot_20260911-151635_5472M.webp,5472100000.0,False,
2026-09-11T12:17:01.378856+00:00,24,5472000000.0,video.average,"{""video.average"": 12}",5474100000.0,5474100000.0,,False,,,,,,0.27,LOCK,,,0.0,200,,,,False,"no video after dwell (decode never published); lock_target=5474.100MHz != 5472.000MHz; no video key (decode never ran, or HTTP snapshot stale); lock_target=5474.100MHz != 5472.000MHz; no video key (decode never ran, or HTTP snapshot stale)"
2026-09-11T12:17:06.777309+00:00,25,5472000000.0,video.sharpen,"{""video.sharpen"": 0.0}",5474100000.0,5474100000.0,0.868,True,False,15623.1,0.833,145.45398220486112,53.60151945409643,0.24,LOCK,PAL,200,0.0,200,,/home/shaman/knob-sweep/frames/shot_20260911-151702_5474M.webp,5474100000.0,False,"not LOCK on 5472.000 MHz (mode=LOCK, lock_target=5474100000.0); lock_target=5474.100MHz != 5472.000MHz"
2026-09-11T12:17:18.347411+00:00,26,5472000000.0,video.width,"{""video.width"": 480}",5472000000.0,5472000000.0,0.279,False,True,15654.0,0.144,147.66436631944444,52.567084720758686,0.28,LOCK,?,288,0.0,200,,/home/shaman/knob-sweep/frames/shot_20260911-151718_5472M.webp,5472000000.0,False,re-locked 5472.000 MHz after AFC walk (was 5474.100)
2026-09-11T12:17:21.067007+00:00,27,5472000000.0,video.crop_left_frac,"{""video.crop_left_frac"": 0.0}",5472000000.0,5472000000.0,0.617,True,False,15578.8,0.359,147.57642957899304,48.48849725210835,0.33,LOCK,PAL,212,0.0,200,,/home/shaman/knob-sweep/frames/shot_20260911-151719_5472M.webp,5472000000.0,False,
2026-09-11T12:17:29.667509+00:00,28,5472000000.0,video.crop_bottom_lines,"{""video.crop_bottom_lines"": 0}",5473000000.0,5473000000.0,0.986,True,False,15623.8,0.974,171.9004909939236,76.3553105855777,0.29,LOCK,PAL,283,0.0,200,,/home/shaman/knob-sweep/frames/shot_20260911-151729_5473M.webp,5473000000.0,False,
2026-09-11T12:17:36.323825+00:00,29,5472000000.0,video.track_window_margin,"{""video.track_window_margin"": 1.25}",5472000000.0,5472000000.0,0.839,True,False,15618.4,0.8,137.73887803819446,57.8991356860733,0.32,LOCK,PAL,186,0.0,200,,/home/shaman/knob-sweep/frames/shot_20260911-151736_5472M.webp,5472000000.0,False,re-locked 5472.000 MHz after AFC walk (was 5473.000)
2026-09-11T12:17:43.036112+00:00,30,5472000000.0,video.track_window_margin,"{""video.track_window_margin"": 1.75}",5472000000.0,5472000000.0,0.804,True,False,15571.4,0.644,72.83255750868055,51.40868172347047,0.4,LOCK,PAL,288,0.0,200,,/home/shaman/knob-sweep/frames/shot_20260911-151742_5472M.webp,5472000000.0,False,
