timestamp,trial,freq_hz,applied_keys,applied_values,lock_target,tuned_hz,pic_score,locked,free_run,line_rate,row_corr,luma_mean,luma_std,fps,mode,standard,lines,afc_hz,http_status,error,frame_path,video_freq_hz,stale,note
2026-09-11T08:45:32.224216+00:00,0,5827000000.0,,,5827000000.0,5827000000.0,0.285,False,True,15639.7,0.154,,,0.0,LOCK,?,288,0.0,200,,,5827000000.0,False,no new still (snow/free_run never writes)
2026-09-11T08:45:38.185115+00:00,1,5827000000.0,video.channel_bw_hz,"{""video.channel_bw_hz"": 8000000.0}",5827000000.0,5827000000.0,0.098,False,True,14276.2,0.033,151.26144205729167,52.889256319927426,0.19,LOCK,?,288,0.0,200,,/home/shaman/knob-sweep-5827c/frames/shot_20260911-114537_5827M.webp,5827000000.0,False,
2026-09-11T08:45:40.879461+00:00,2,5827000000.0,video.channel_bw_hz,"{""video.channel_bw_hz"": 10000000.0}",5827000000.0,5827000000.0,0.669,True,False,15600.6,0.398,155.21197645399306,54.04353383706883,0.38,LOCK,PAL,284,0.0,200,,/home/shaman/knob-sweep-5827c/frames/shot_20260911-114538_5827M.webp,5827000000.0,False,
2026-09-11T08:45:50.277617+00:00,3,5827000000.0,video.channel_bw_hz,"{""video.channel_bw_hz"": 16000000.0}",5827000000.0,5827000000.0,0.628,True,False,15560.4,0.323,,,0.37,LOCK,PAL,285,0.0,200,,,5827000000.0,False,
2026-09-11T08:46:01.130485+00:00,4,5827000000.0,video.channel_bw_hz,"{""video.channel_bw_hz"": 20000000.0}",5827000000.0,5827000000.0,0.281,False,True,15648.0,0.148,,,0.31,LOCK,?,288,0.0,200,,,5827000000.0,False,
2026-09-11T08:46:13.082385+00:00,5,5827000000.0,video.deviation_hz,"{""video.deviation_hz"": 3500000.0}",5827000000.0,5827000000.0,0.123,False,True,15601.8,0.133,,,0.27,LOCK,?,62,0.0,200,,,5827000000.0,False,
2026-09-11T08:46:28.702618+00:00,6,5827000000.0,video.deviation_hz,"{""video.deviation_hz"": 6000000.0}",5827000000.0,5827000000.0,0.147,False,True,15601.1,0.129,,,0.23,LOCK,?,95,0.0,200,,,5827000000.0,False,
2026-09-11T08:46:34.024304+00:00,7,5827000000.0,video.deviation_hz,"{""video.deviation_hz"": 8000000.0}",5827000000.0,5827000000.0,0.627,True,False,15623.8,0.448,124.30479329427084,55.80470699825852,0.21,LOCK,PAL,164,0.0,200,,/home/shaman/knob-sweep-5827c/frames/shot_20260911-114633_5827M.webp,5827000000.0,False,
2026-09-11T08:46:52.269827+00:00,8,5827000000.0,video.deviation_hz,"{""video.deviation_hz"": 10000000.0}",5827000000.0,5827000000.0,0.293,False,True,15678.4,0.216,,,0.2,LOCK,?,218,0.0,200,,,5827000000.0,False,
2026-09-11T08:47:07.451591+00:00,9,5827000000.0,video.capture_ms,"{""video.capture_ms"": 40}",5827000000.0,5827000000.0,0.098,False,True,15625.0,0.032,,,0.2,LOCK,?,288,0.0,200,,,5827000000.0,False,
