timestamp,trial,freq_hz,applied_keys,applied_values,lock_target,tuned_hz,pic_score,locked,free_run,line_rate,row_corr,luma_mean,luma_std,fps,mode,standard,lines,afc_hz,http_status,error,frame_path,video_freq_hz,stale,note
2026-09-10T14:03:52.458456+00:00,0,3470000000.0,,,3470000000.0,3470000000.0,0.736,True,False,15624.1,0.613,48.58769259982639,42.159528058336775,0.23,LOCK,PAL,186,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170351_3470M.webp,3470000000.0,False,
2026-09-10T14:03:56.325362+00:00,1,3470000000.0,video.channel_bw_hz,"{""video.channel_bw_hz"": 8000000.0}",3470000000.0,3470000000.0,0.322,False,True,15616.6,0.222,48.58769259982639,42.159528058336775,0.22,LOCK,?,288,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170351_3470M.webp,3470000000.0,False,
2026-09-10T14:04:01.228532+00:00,2,3470000000.0,video.channel_bw_hz,"{""video.channel_bw_hz"": 10000000.0}",3470000000.0,3470000000.0,0.67,True,False,15623.6,0.4,138.4154106987847,42.92803766518801,0.26,LOCK,PAL,285,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170400_3470M.webp,3470000000.0,False,
2026-09-10T14:04:03.893836+00:00,3,3470000000.0,video.channel_bw_hz,"{""video.channel_bw_hz"": 16000000.0}",3470000000.0,3470000000.0,0.792,True,False,15628.1,0.621,163.897802734375,48.3182879954106,0.31,LOCK,PAL,288,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170403_3470M.webp,3470000000.0,False,
2026-09-10T14:04:13.154633+00:00,4,3470000000.0,video.channel_bw_hz,"{""video.channel_bw_hz"": 20000000.0}",3470000000.0,3470000000.0,0.292,False,True,15638.1,0.167,142.73502061631945,43.411052983880495,0.29,LOCK,?,286,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170412_3470M.webp,3470000000.0,False,
2026-09-10T14:04:17.852076+00:00,5,3470000000.0,video.deviation_hz,"{""video.deviation_hz"": 3500000.0}",3470000000.0,3470000000.0,0.715,True,False,15617.5,0.482,142.73502061631945,43.411052983880495,0.26,LOCK,PAL,288,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170412_3470M.webp,3470000000.0,False,
2026-09-10T14:04:26.992620+00:00,6,3470000000.0,video.deviation_hz,"{""video.deviation_hz"": 6000000.0}",3470000000.0,3470000000.0,0.307,False,True,15619.8,0.195,153.85866970486111,45.80123173542444,0.25,LOCK,?,288,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170426_3470M.webp,3470000000.0,False,
2026-09-10T14:04:32.033553+00:00,7,3470000000.0,video.deviation_hz,"{""video.deviation_hz"": 8000000.0}",3470000000.0,3470000000.0,0.754,True,False,15629.2,0.552,145.82470703125,48.10049950631544,0.24,LOCK,PAL,288,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170431_3470M.webp,3470000000.0,False,
2026-09-10T14:04:40.975624+00:00,8,3470000000.0,video.deviation_hz,"{""video.deviation_hz"": 10000000.0}",3470000000.0,3470000000.0,0.762,True,False,15630.1,0.568,136.92944064670138,49.32790210638469,0.23,LOCK,PAL,288,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170440_3470M.webp,3470000000.0,False,
2026-09-10T14:04:45.677302+00:00,9,3470000000.0,video.capture_ms,"{""video.capture_ms"": 40}",3470000000.0,3470000000.0,0.743,True,False,15626.6,0.532,153.08744574652778,47.528922946305634,0.23,LOCK,PAL,288,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170445_3470M.webp,3470000000.0,False,
2026-09-10T14:04:55.118111+00:00,10,3470000000.0,video.capture_ms,"{""video.capture_ms"": 80}",3470000000.0,3470000000.0,0.795,True,False,15628.8,0.628,154.40326334635418,49.38678778379333,0.23,LOCK,PAL,288,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170454_3470M.webp,3470000000.0,False,
2026-09-10T14:05:00.757766+00:00,11,3470000000.0,video.capture_ms,"{""video.capture_ms"": 100}",3470000000.0,3470000000.0,0.713,True,False,15626.3,0.478,137.41612955729167,43.91436192158258,0.21,LOCK,PAL,288,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170500_3470M.webp,3470000000.0,False,
2026-09-10T14:05:11.434899+00:00,12,3470000000.0,video.sample_rate,"{""video.sample_rate"": 13000000.0}",3470000000.0,3470000000.0,0.618,True,False,15625.1,0.305,36.839146592881946,37.89633064413922,0.21,LOCK,PAL,288,0.0,200,,/home/shaman/knob-sweep-3470/frames/shot_20260910-170509_3470M.webp,3470000000.0,False,
