timestamp,trial,freq_hz,applied_keys,applied_values,lock_target,tuned_hz,pic_score,locked,free_run,line_rate,row_corr,luma_mean,luma_std,fps,mode,standard,lines,afc_hz,http_status,error,frame_path,video_freq_hz,stale,note
2026-09-10T13:59:53.303564+00:00,0,5069000000.0,,,5069000000.0,5069000000.0,0.946,True,False,15620.6,0.902,,,0.0,LOCK,PAL,283,0.0,200,,,5069000000.0,False,no new still (timeout or copy; lock was analog)
2026-09-10T13:59:58.628500+00:00,1,5069000000.0,video.channel_bw_hz,"{""video.channel_bw_hz"": 8000000.0}",5069000000.0,5069000000.0,0.744,True,False,15623.8,0.627,195.1121310763889,68.2458658585752,0.24,LOCK,PAL,186,0.0,200,,/home/shaman/knob-sweep-5069/frames/shot_20260910-165952_5069M.webp,5069000000.0,False,
2026-09-10T14:00:02.699509+00:00,2,5069000000.0,video.channel_bw_hz,"{""video.channel_bw_hz"": 10000000.0}",5069000000.0,5069000000.0,0.938,True,False,15624.8,0.887,190.6677191840278,64.57659605017973,0.27,LOCK,PAL,283,0.0,200,,/home/shaman/knob-sweep-5069/frames/shot_20260910-170002_5069M.webp,5069000000.0,False,
2026-09-10T14:00:09.407188+00:00,3,5069000000.0,video.channel_bw_hz,"{""video.channel_bw_hz"": 16000000.0}",5068000000.0,5068000000.0,0.915,True,False,15621.0,0.938,187.39056803385418,72.57066882158723,0.3,LOCK,PAL,186,0.0,200,,/home/shaman/knob-sweep-5069/frames/shot_20260910-170004_5069M.webp,5068000000.0,False,
2026-09-10T14:00:18.118459+00:00,4,5069000000.0,video.channel_bw_hz,"{""video.channel_bw_hz"": 20000000.0}",5068000000.0,5068000000.0,0.928,True,False,15625.0,0.962,83.78049045138889,63.19675616189641,0.29,LOCK,PAL,186,0.0,200,,/home/shaman/knob-sweep-5069/frames/shot_20260910-170017_5068M.webp,5068000000.0,False,"not LOCK on 5069.000 MHz (mode=LOCK, lock_target=5068000000.0); lock_target=5068.000MHz != 5069.000MHz"
2026-09-10T14:00:23.600533+00:00,5,5069000000.0,video.deviation_hz,"{""video.deviation_hz"": 3500000.0}",5068000000.0,5068000000.0,0.924,True,False,15623.1,0.863,203.51259765625,54.515125697743045,0.26,LOCK,PAL,283,0.0,200,,/home/shaman/knob-sweep-5069/frames/shot_20260910-170022_5068M.webp,5068000000.0,False,"not LOCK on 5069.000 MHz (mode=LOCK, lock_target=5068000000.0); lock_target=5068.000MHz != 5069.000MHz"
2026-09-10T14:00:31.831677+00:00,6,5069000000.0,video.deviation_hz,"{""video.deviation_hz"": 6000000.0}",5068000000.0,5068000000.0,0.829,True,False,15623.6,0.689,211.006103515625,51.178425160377905,0.25,LOCK,PAL,284,0.0,200,,/home/shaman/knob-sweep-5069/frames/shot_20260910-170031_5068M.webp,5068000000.0,False,"not LOCK on 5069.000 MHz (mode=LOCK, lock_target=5068000000.0); lock_target=5068.000MHz != 5069.000MHz"
2026-09-10T14:00:37.260231+00:00,7,5069000000.0,video.deviation_hz,"{""video.deviation_hz"": 8000000.0}",5068000000.0,5068000000.0,0.881,True,False,15624.0,0.876,208.8371527777778,55.63922063745435,0.24,LOCK,PAL,186,0.0,200,,/home/shaman/knob-sweep-5069/frames/shot_20260910-170035_5068M.webp,5068000000.0,False,"not LOCK on 5069.000 MHz (mode=LOCK, lock_target=5068000000.0); lock_target=5068.000MHz != 5069.000MHz"
2026-09-10T14:00:45.050669+00:00,8,5069000000.0,video.deviation_hz,"{""video.deviation_hz"": 10000000.0}",5068000000.0,5068000000.0,0.98,True,False,15624.4,0.964,197.75830891927083,64.26477785513295,0.24,LOCK,PAL,284,0.0,200,,/home/shaman/knob-sweep-5069/frames/shot_20260910-170044_5068M.webp,5068000000.0,False,"not LOCK on 5069.000 MHz (mode=LOCK, lock_target=5068000000.0); lock_target=5068.000MHz != 5069.000MHz"
2026-09-10T14:00:50.505392+00:00,9,5069000000.0,video.capture_ms,"{""video.capture_ms"": 40}",5068000000.0,5068000000.0,0.91,True,False,15625.1,0.836,179.03387586805556,57.166673000517825,0.23,LOCK,PAL,284,0.0,200,,/home/shaman/knob-sweep-5069/frames/shot_20260910-170049_5068M.webp,5068000000.0,False,"not LOCK on 5069.000 MHz (mode=LOCK, lock_target=5068000000.0); lock_target=5068.000MHz != 5069.000MHz"
